Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
STEL,STEL Holdings Limited,557.8,INR,0.14362657091561123,202,0.7070353517675884,Finance,Financial conglomerates,649.4,INR,342,INR,BSE,24.741799999999998,11.248504188272832
RADICO,Radico Khaitan Limited,4051.2,INR,0.14337271963216805,367386,0.8939682582941588,Consumer non-durables,Beverages: alcoholic,4161.8,INR,2500,INR,NSE,57.45629999999999,23.436928702010963
UNIENTER,Uniphos Enterprises Limited,108.15,INR,0.13888888888889414,5012,6.462927143778256,Producer manufacturing,Industrial conglomerates,166.95,INR,87.35,INR,BSE,10.1508,-25.772134522992438
GPECO,GP Eco Solutions India Limited,433.9,INR,0.13847219016846662,18000,0.8955223880597015,Distribution services,Wholesale distributors,616.5,INR,264.05,INR,NSE,,4.806763285024149
TIMESGREEN,Times Green Energy (India) Ltd.,73,INR,0.1371742112482775,28000,0.8045977011494253,Process industries,Agricultural commodities/Milling,73,INR,28.80952392,INR,BSE,,54.44832328361367
SUPREMEPWR,Supreme Power Equipment Ltd.,220,INR,0.13654984069185772,22500,0.391304347826087,Producer manufacturing,Electrical products,291.35,INR,130.55,INR,NSE,,15.75901078663509
PAKKA,Pakka Ltd,73.82,INR,0.13564839934887998,41481,0.6773392378647674,Process industries,Pulp & paper,224.75,INR,72.73,INR,NSE,56.0198,-30.776444111027764
VSSL,Vardhman Special Steels Limited,295.6,INR,0.1355013550135617,133305,1.2421194067122183,Non-energy minerals,Steel,324,INR,206.4,INR,NSE,22.281499999999998,2.888966237382531
LAURUSLABS,Laurus Labs Ltd.,1560.7,INR,0.1347363018093248,1288969,0.5461445862105302,Health technology,Pharmaceuticals: major,1573.5,INR,810.05,INR,NSE,69.3173,40.857400722021666
EIHOTEL,EIH Limited,337.4,INR,0.13355097195429252,22729,1.0018468645177216,Consumer services,Hotels/Resorts/Cruise lines,434.35,INR,271.35,INR,BSE,31.4928,-8.315217391304355
SHKSIL,Shri Hare-Krishna Sponge Iron Limited,38,INR,0.13175230566534166,8000,0.7272727272727273,Non-energy minerals,Steel,78.35,INR,34,INR,NSE,27.551899999999996,-28.36946277097078
AEL,Amba Enterprises Ltd,114.05,INR,0.13169446883230157,8261,1.1090674757672618,Producer manufacturing,Metal fabrication,178,INR,94,INR,BSE,,-28.94080996884735
APTPACK,Apt Packaging Ltd,76.99,INR,0.13005592404733296,267,0.22429435483870966,Producer manufacturing,Miscellaneous manufacturing,198.35,INR,63.25,INR,BSE,,-25.0705596107056
MARICO,Marico Limited,848.5,INR,0.12980882700023869,511308,1.8282573436655254,Consumer non-durables,Household/Personal care,874,INR,690.4,INR,BSE,41.2796,12.109400805972118
RBS,Ramdevbaba Solvent Limited,77.6,INR,0.1290322580645088,800,0.04926108374384237,Process industries,Agricultural commodities/Milling,143,INR,58.8,INR,NSE,,-16.96094168004281
HEIDELBERG,Heidelbergcement India Limited.,157.5,INR,0.127145581691029,3390,0.4245088094969769,Non-energy minerals,Construction materials,224.6,INR,136.6,INR,BSE,29.176800000000004,-8.642691415313227
DEEPAKNTR,Deepak Nitrite Limited,1669.3,INR,0.12595969289826708,314981,1.643364268705744,Process industries,Chemicals: specialty,1989,INR,1280,INR,NSE,50.3564,-3.6033955073049655
ENERGYINF,Energy Infrastructure Trust,80,INR,0.12515644555693906,1800000,0.35767511177347244,Miscellaneous,Investment trusts,102,INR,75,INR,BSE,25,-9.039226833428087
HARSHDEEP,Harshdeep Hortico Ltd.,81.1,INR,0.12345679012344976,4500,0.8108108108108167,Consumer durables,Home furnishings,116,INR,75.5,INR,BSE,,-12.38115816767503
BHARATGEAR,Bharat Gears Limited,124.6,INR,0.12053033346724906,2467,0.3400788508726034,Producer manufacturing,Trucks/Construction/Farm machinery,154.35,INR,83.65,INR,BSE,,12.454873646209384
SRF,Srf Limited,2744.9,INR,0.12036766851474257,397057,1.0280410370279847,Process industries,Industrial specialties,3260.4,INR,2355,INR,NSE,42.5831,-10.819064946879365
PREMIUM,Premium Plast Limited,42.05,INR,0.11904761904761227,3000,0.04716981132075472,Producer manufacturing,Miscellaneous manufacturing,46,INR,29.8,INR,NSE,,7.820512820512813
DIAMONDYD,Prataap Snacks Ltd.,1195,INR,0.11729222520108001,191,0.1209090333607647,Consumer non-durables,Food: specialty/candy,1231.85,INR,858.8,INR,BSE,21.9197,0.43704824340225634
TRANSCOR,Transcorp International Limited,25.95,INR,0.11574074074073142,842,0.18758215073406603,Commercial services,Miscellaneous commercial services,34.24,INR,21,INR,BSE,,9.49367088607595
BSHSL,Bombay Super Hybrid Seeds Ltd.,86.75,INR,0.11540680900172452,1242,0.21667073723875652,Process industries,Chemicals: agricultural,150,INR,59.16,INR,NSE,16.000899999999998,-17.928098391674553
KGPETRO,KG Petrochem Ltd.,175.25,INR,0.11425307055126456,5,0.15243902439024393,Process industries,Textiles,284.7,INR,167.05,INR,BSE,,-14.968461911693351
BASML,Bannari Amman Spinning Mills Limited,26.89,INR,0.1116902457185448,32130,0.2128104893780211,Process industries,Textiles,33.5,INR,17.05,INR,NSE,44.6652,0.7116104868913906
GOCLCORP,GOCL Corporation Limited,403.4,INR,0.11167638664846473,47526,0.6019507734318894,Process industries,Industrial specialties,459.9,INR,223.35,INR,NSE,29.6073,38.57780831329438
FLUIDOM,Fluidomat Limited,907,INR,0.11037527593818984,1804,0.2730809403430163,Producer manufacturing,Miscellaneous manufacturing,1395.95,INR,550,INR,BSE,,31.44927536231884
SCHAEFFLER,Schaeffler India Ltd,4139.2,INR,0.1088349819817641,23951,0.5490276084026371,Producer manufacturing,Metal fabrication,4467.7,INR,3518.4,INR,NSE,25.705900000000003,6.707914410930647
KAPSTON,Kapston Services Limited,414.15,INR,0.10877447425670503,18760,0.24164732371724687,Commercial services,Miscellaneous commercial services,439,INR,154.38666744,INR,NSE,13.2522,107.83706821787476
DALBHARAT,Dalmia Bharat Ltd.,1756,INR,0.10831765577789698,6106,1.0313666537168724,Producer manufacturing,Miscellaneous manufacturing,2495.95,INR,1605,INR,BSE,38.8261,-18.287575616565846
KMSUGAR,K.M. Sugar Mills Ltd.,27.91,INR,0.10760401721664682,4881,0.42453814841874543,Process industries,Agricultural commodities/Milling,33.52,INR,22.55,INR,BSE,,3.332099222510176
SAILIFE,SAI Life Sciences Ltd.,1271.35,INR,0.10629921259841804,13041,0.6500413721600256,Commercial services,Miscellaneous commercial services,1292.5,INR,779.45,INR,BSE,59.48749999999999,40.147715372319894
VILAS,Vilas Transcore Limited,382,INR,0.10482180293500452,39000,1.2672623883021934,Electronic technology,Electronic components,609.75,INR,320,INR,NSE,,-4.476119029757434
KUANTUM,Kuantum Papers Limited,76.9,INR,0.10413954699298687,885,0.6516456814667551,Process industries,Pulp & paper,134.25,INR,65.47,INR,BSE,23.7382,-16.63956639566395
JINDRILL,Jindal Drilling & Industries Ltd.,626.2,INR,0.10390856046680377,585468,0.15762717189739722,Industrial services,Contract drilling,693.5,INR,440.1,INR,NSE,22.0354,8.180012092942906
ATALREAL,Atal Realtech Limited,28.99,INR,0.10359116022098612,7907450,1.0738028736681093,Consumer durables,Homebuilding,32,INR,17.75,INR,NSE,5.417500000000008,11.499999999999993
ALIVUS,Alivus Life Sciences Ltd,1161.2,INR,0.10344827586207289,77318,0.6362757321022248,Health technology,Pharmaceuticals: major,1193.9,INR,819,INR,NSE,25.129,26.685577132882393
INDIAMART,IndiaMART InterMESH Ltd.,1957,INR,0.10230179028132991,4303,0.7690520446096663,Retail trade,Internet retail,2744.95,INR,1860.15,INR,BSE,44.548500000000004,-12.271657514288917
TTC,Toss The Coin Ltd.,196,INR,0.10214504596526487,900,0.21739130434782608,Commercial services,Miscellaneous commercial services,445,INR,194.8,INR,BSE,,-49.44544751096208
VSSL,Vardhman Special Steels Limited,295.5,INR,0.10162601626016646,10672,1.350595441487275,Non-energy minerals,Steel,322.35,INR,205.65,INR,BSE,22.281499999999998,3.7934668071654416
HALDER,Halder Venture Ltd.,227.97,INR,0.10099235970843494,26486,1.3962486952671143,Distribution services,Food distributors,294,INR,210,INR,NSE,,-16.30135477475493
ONGC,Oil & Natural Gas Corp. Ltd.,248.7,INR,0.10062386798148522,1225085,1.0312408957216752,Energy minerals,Oil refining/Marketing,307.5,INR,227.6,INR,BSE,30.7927,3.302180685358251
TERASOFT,Tera Software Limited,398.15,INR,0.10056568196102507,12870,0.7291949959205875,Technology services,Information technology services,598,INR,282.8,INR,NSE,,-0.13794833207926044
JKIPL,Jinkushal Industries Limited,100.1,INR,0.09999999999999432,702,0.5478383018573435,Distribution services,Wholesale distributors,128,INR,45.45,INR,BSE,20.860300000000002,12.031337437045329
AWHCL,Antony Waste Handling Cell Ltd.,458.35,INR,0.09827473247434931,62800,0.5981841111631824,Transportation,Trucking,664.4,INR,372.5,INR,NSE,43.661100000000005,-5.4753557434522495
CGCL,Capri Global Capital Limited,257.4,INR,0.09721952167995335,123406,0.05763040615459073,Finance,Finance/Rental/Leasing,264.6,INR,151.15,INR,BSE,30.131400000000003,41.234567901234556
ATGL,Adani Total Gas Ltd.,721.5,INR,0.09711431742508955,150356,0.6950056809304708,Utilities,Gas distributors,859.7,INR,453.5,INR,BSE,20.249699999999997,26.47909545095976
LAMBODHARA,Lambodhara Textiles Ltd.,113.92,INR,0.09665231526227874,39452,4.423911458975768,Process industries,Textiles,162,INR,81.8,INR,NSE,27.699100000000005,-7.253928193438083
IBULLSLTD,Indiabulls Limited,31.07,INR,0.09664948453608614,940632,0.7121193194593649,Finance,Real estate development,32.5,INR,8.93,INR,BSE,48.61090000000012,81.69590643274853
TEXINFRA,Texmaco Infrastructure & Holdings Limited,114.11,INR,0.09649122807017495,81626,0.49236979428996547,Utilities,Electric utilities,118,INR,82.5,INR,NSE,30.879,13.700677560781187
NVENTURES,Nanavati Ventures Limited,104.1,INR,0.09615384615384068,1500,0.2247191011235955,Distribution services,Wholesale distributors,163.3,INR,100,INR,BSE,,-0.8571428571428625
GICRE,General Insurance Corporation of India,365.2,INR,0.09592983417842013,981384,1.413911159001037,Finance,Specialty insurance,417.95,INR,346.7,INR,NSE,22.603299999999997,-4.084044648719635
ENIL,Entertainment Network (India) Limited,105.6,INR,0.09478672985781451,6559,1.4363297930581402,Consumer services,Broadcasting,173,INR,99,INR,BSE,27.781999999999996,-9.12220309810672
KAJARIACER,Kajaria Ceramics Limited,1236,INR,0.09312872008746739,13180,0.6509574210627695,Producer manufacturing,Building products,1322,INR,870,INR,BSE,50.90169999999999,28.02320161582681
COALINDIA,Coal India Ltd.,430.6,INR,0.09298000929800887,6155516,1.3732557098777687,Energy minerals,Coal,491.25,INR,368.65,INR,NSE,36.8626,7.9197994987468725
GLOBUSSPR,Globus Spirits Limited,937.4,INR,0.09075863541722522,90491,1.1382086210583249,Consumer non-durables,Beverages: alcoholic,1303.2,INR,800.05,INR,NSE,45.483399999999996,-11.823911203085311
ATGL,Adani Total Gas Ltd.,721.6,INR,0.0901588182259487,3045728,1.3890994844138103,Utilities,Gas distributors,859.85,INR,462.8,INR,NSE,20.249699999999997,27.187802943509297
WENDT,WENDT India Limited,7826.5,INR,0.08951979026791994,4249,0.49704626542668306,Producer manufacturing,Industrial machinery,12990,INR,5841.5,INR,NSE,56.5588,-0.6789340101522843
IIFLCAPS,IIFL Capital Services Ltd,337.8,INR,0.08888888888889225,14443,1.3695889241856716,Finance,Investment banks/Brokers,411.1,INR,242.35,INR,BSE,40.7949,-6.685082872928175
PIRAMALFIN,Piramal Finance Limited,2151.2,INR,0.08840087470337488,39552,0.4366989656664871,Finance,Finance/Rental/Leasing,2214.95,INR,1235.15,INR,BSE,51.4992,29.98187311178247
UNIONBANK,Union Bank of India Limited,170.55,INR,0.08802816901408783,1640996,1.7905770462302806,Finance,Major banks,205.45,INR,124.55,INR,BSE,25.242900000000002,10.89076723016905
BAGMANE,Bagmane Prime Office REIT,103.52,INR,0.08701537271583601,8178,0.15167223366945543,Finance,Real estate investment trusts,104.73,INR,102,INR,BSE,20.746100000000002,0.11605415860734075
GRWRHITECH,Garware Hi-Tech Films Limited,7026,INR,0.08547008547008547,1117,0.3324899538621819,Process industries,Chemicals: specialty,7183.3,INR,2681.1,INR,BSE,37.401700000000005,124.58405919864471
ALLTIME,All Time Plastics Limited,236,INR,0.08481764206954565,4539,1.2350012243898456,Producer manufacturing,Miscellaneous manufacturing,334.8,INR,185.1,INR,BSE,30.023600000000002,-10.859301227573182
ALKALI,Alkali Metals Ltd.,84.07,INR,0.08333333333332522,1311,0.5213345528293634,Process industries,Chemicals: specialty,107.38,INR,46.8,INR,NSE,43.688100000000006,2.674645823155835
APOLLOPIPE,Apollo Pipes Ltd.,508.4,INR,0.07874015748031048,4362,0.5399918295596629,Producer manufacturing,Miscellaneous manufacturing,553.15,INR,252.8,INR,BSE,46.2966,72.80761386811693
SHRIPISTON,SPR Auto Technologies Ltd,4188.3,INR,0.0764617332919122,34742,0.5885442077302542,Producer manufacturing,Auto parts: OEM,4421.5,INR,2301.2,INR,NSE,31.831299999999995,29.069337442218803
RITCO,Ritco Logistics Ltd.,264.5,INR,0.07567158531970813,6720,2.3417897964873156,Transportation,Trucking,324.8,INR,167.15,INR,BSE,29.192599999999995,-2.900146842878112
CRAMC,Canara Robeco Asset Management Co. Ltd.,265.36,INR,0.0754261577915178,594273,1.7759043388661906,Finance,Investment managers,353.4,INR,214.2,INR,NSE,25.0024,-15.490445859872606
INNOVACAP,Innova Captab Limited,997.85,INR,0.07521813258449503,1862,0.5409174098713088,Health technology,Pharmaceuticals: major,1032,INR,608.25,INR,BSE,25.916,39.19927460417102
MARKSANS,Marksans Pharma Limited,269.8,INR,0.07418397626112337,103776,0.6657966964227285,Health technology,Pharmaceuticals: major,281.4,INR,156,INR,BSE,47.3257,49.72253052164263
SEKURITIND,Saint-Gobain Sekurit India Ltd.,135.15,INR,0.07404664938911093,60971,0.8848148696381563,Consumer durables,Home furnishings,139.7,INR,80,INR,BSE,25,26.604215456674478
PGINVIT,Powergrid Infrastructure Invesment Trust,97,INR,0.07221706386051086,86303,0.41153595807533755,Utilities,Electric utilities,99.69,INR,85.5,INR,BSE,77.8961,7.957707289927664
DENISCHEM,Denis Chem Lab Ltd.,71,INR,0.0704721634954153,38007,0.9669565305883604,Health technology,Pharmaceuticals: generic,104.75,INR,56.1,INR,BSE,,-10.915934755332499
GINISILK,Gini Silk Mills Limited,57,INR,0.0702247191011221,1150,0.664317485991566,Process industries,Textiles,105,INR,42.51,INR,BSE,,-10.193792342839135
ELDEHSG,Eldeco Housing & Industries Ltd.,788.6,INR,0.0697925258549671,29,0.02576403695806681,Finance,Real estate development,1044.1,INR,691.2,INR,NSE,21.800199999999997,-21.203037569944037
NSLNISP,NMDC Steel Limited,43.15,INR,0.06957328385900079,63759,0.29701489756179367,Non-energy minerals,Steel,53.71,INR,33.07,INR,BSE,39.20459999999999,-2.4417815962016696
RALLIS,Rallis India Limited,230.82,INR,0.0693661666522139,342926,0.6663969411415375,Process industries,Chemicals: agricultural,385.9,INR,215.5,INR,NSE,44.450300000000006,-17.857651245551605
BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,28.86,INR,0.06934812760055331,34128,0.43978191311833054,Process industries,Containers/Packaging,59.9,INR,21.1,INR,NSE,,-26.955201214882305
ARSSBL,Anand Rathi Share and Stock Brokers Limited,581.25,INR,0.0688645949900968,837681,2.373302251444285,Finance,Investment banks/Brokers,794.85,INR,416,INR,NSE,100,-7.840494688441421
RAYALEMA,Royale Manor Hotels & Industries Ltd.,29.72,INR,0.0673400673400659,1965,1.312625250501002,Consumer services,Hotels/Resorts/Cruise lines,53.48,INR,22.1,INR,BSE,,-20.214765100671144
LIKHAMI,Likhami Consulting Ltd.,302,INR,0.06626905235254758,1,0.09090909090909091,Commercial services,Miscellaneous commercial services,431,INR,269.85,INR,BSE,,-3.2206377183143764
TIIL,Technocraft Industries (India) Limited,2467,INR,0.06489819096292322,2661,0.3806267969275221,Producer manufacturing,Metal fabrication,3383,INR,1868.5,INR,NSE,22.429299999999998,8.827032511359121
OMNITEX,Omnitex Industries (India) Limited,791,INR,0.06325110689437065,858,1.5674095725246622,Process industries,Textiles,892,INR,361.5,INR,BSE,,57.60111576011158
JINDCAP,Jindal Capital Limited,32.4,INR,0.061766522544768436,1180,0.4146461451964298,Miscellaneous,Investment trusts,49,INR,26.18,INR,BSE,,-9.497206703910612
SUMEETINDS,Sumeet Industries Limited,32.5,INR,0.06157635467981258,111457,1.1838551209538224,Process industries,Textiles,34.92678714,INR,17.03703698,INR,BSE,8.2695,23.75369010466666
PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd.,1159.6,INR,0.060402105444802665,23849,0.4286898078993678,Process industries,Chemicals: agricultural,1666,INR,876.6,INR,NSE,31.5361,-4.739998357019638
TTKPRESTIG,TTK Prestige Limited,666,INR,0.06009615384615043,6650,0.6362540423659083,Consumer durables,Home furnishings,772.8,INR,423.3,INR,BSE,25.6871,7.766990291262136
GMRP&UI,GMR Power and Urban Infra Ltd,99.93,INR,0.06007810153199387,667413,0.7576844325106362,Industrial services,Engineering & construction,136.95,INR,89,INR,NSE,6.990600000000013,-10.601180891035959
KANCHI,Kanchi Karpooram Ltd,364.25,INR,0.05493750858398259,153,0.3454504402799729,Process industries,Chemicals: specialty,463.35,INR,334.7,INR,NSE,91.1381,-12.858851674641148
CASTROLIND,Castrol India Limited,183.6,INR,0.054495912806536415,25070,0.362555677676867,Energy minerals,Oil refining/Marketing,231,INR,170.2,INR,BSE,48.6884,-5.140790493412563
BNAGROCHEM,BN Agrochem Ltd,284.9,INR,0.05267778753291563,226,0.1150185760089572,Process industries,Agricultural commodities/Milling,419.95,INR,195,INR,BSE,43.102199999999996,-24.629629629629633
POWERGRID,Power Grid Corporation of India Limited,286.15,INR,0.0524475524475445,7596298,0.938930260477045,Utilities,Alternative power generation,324.95,INR,250,INR,NSE,48.6343,8.349110185535764
RAINBOW,Rainbow Childrens Medicare Limited,1484.1,INR,0.04718889038693663,101392,0.993335116383191,Health services,Hospital/Nursing management,1645.7,INR,1084,INR,NSE,47.49650000000001,11.301934903254823
STAR,Strides Pharma Science Ltd,1072.5,INR,0.046641791044776115,5430,0.3541335142044713,Health technology,Pharmaceuticals: major,1231.45,INR,769.6,INR,BSE,65.27579999999999,18.541033434650455
ARMAN,Arman Holdings Ltd,108.6,INR,0.04606172270842668,826,0.030972522198224144,Process industries,Textiles,115,INR,70.48,INR,BSE,,14.315789473684205
DWARKESH,Dwarikesh Sugar Industries Ltd.,43.86,INR,0.045620437956195296,581359,0.6463272316288206,Process industries,Agricultural commodities/Milling,53.09,INR,32.13,INR,NSE,57.6179,15.909090909090896
ICICIGI,ICICI Lombard General Insurance Co. Ltd.,1788.1,INR,0.04476025289542632,1081265,1.4919578893569718,Finance,Specialty insurance,2064.9,INR,1629.5,INR,NSE,48.7534,-8.868049538759493
THRIVE,THRIVE FUTURE HABITATS LIMITED,90.02,INR,0.04445432318292069,209,0.11150234741784038,Consumer non-durables,Household/Personal care,149.45,INR,72,INR,BSE,,-30.217054263565895
INDUSINVIT,Indus Infra Trust,128.15,INR,0.039032006245129876,5701,0.7940222008663074,Finance,Real estate investment trusts,133.67,INR,109.3,INR,BSE,41.4391,8.693808312128922
KUANTUM,Kuantum Papers Limited,76.97,INR,0.038991421887186295,70263,1.6883041989547667,Process industries,Pulp & paper,135,INR,65.01,INR,NSE,23.7382,-16.31876494890194
SMSPHARMA,SMS Pharmaceuticals Limited,397.55,INR,0.03774534474082389,8905,0.23869771032471468,Health technology,Pharmaceuticals: major,446.5,INR,208.2,INR,BSE,12.8026,29.621780241278127
